name,description
PLC ALL MALE GENITAL ORGAN CANCERS,NULL
PLC ALL MALIGNANT MELANOMA OF THE SKIN,NULL
PLC ALL OTHER CANCERS OF THE ENDOCLINE GLANDS,NULL
PLC ALL OTHER CANCERS OF THE THROAT,NULL
PLC AVN,NULL
PLC BRAIN CANCER,NULL
PLC BREAST CANCER,NULL
PLC BRONCHUS CANCER,NULL
PLC BURKITTS LYMPHOMAS,NULL
PLC CANCER OF THE ANUS,NULL
PLC CANCER OF THE BLADDER,NULL
PLC CANCER OF THE EYE,NULL
PLC CANCER OF THE LIVER,NULL
PLC CANCER OF THE OVARY,NULL
PLC CANCER OF THE PANCREAS,NULL
PLC CANCER OF THE RECTUM,NULL
PLC CANCER OF THE THYROID GLAND,NULL
PLC CANCER OF THE VAGINA,NULL
PLC CANCER OF THE VULVA,NULL
PLC CERVICAL CANCER,NULL
PLC COLON CANCER,NULL
PLC DERMATOFIBROSARCOMA,NULL
PLC ENCEPHALOPATHY,NULL
PLC FEMALES MORPHINE,NULL
PLC GASTRICSTOMACH CANCERS,NULL
PLC HODGIKINS AND NON HODGIKINS LYMPHAS,NULL
PLC KAPOSI SARCOMA,NULL
PLC KIDNEY CANCER,NULL
PLC LARYPHARYNGEAL CANCER,NULL
PLC LEUKEMIA,NULL
PLC LUNGS CANCER,NULL
PLC MALES MORPHINE,NULL
PLC MARKELS CARCINOMA,NULL
PLC MAXILLARY CANCER,NULL
PLC MELANOM,NULL
PLC NASOPHARYNGEAL CANCER,NULL
PLC OESOPHAGUS CANCERS,NULL
PLC OROPHARYNGEAL CANCER,NULL
PLC OVARY CANCER,NULL
PLC PARAPLEGIA,NULL
PLC PARTLY DIFFERENTIATED CARCINOMA,NULL
PLC PENILE CANCER,NULL
PLC PROSTATE CANCER,NULL
PLC RHEUMATOID ARTHRITIS,NULL
PLC SEQUAMOUS CELL CANCER,NULL
PLC TONQUE CANCER,NULL
PLC TRECHEA CANCER,NULL
PNEUMONIA ADMISSION,NULL
PNEUMONIA INPATIENT DEATH,NULL
PNEUMONIA NEW,NULL
PNEUMONIA UNDER 5 YEARS ADMISSION,NULL
PNEUMONIA UNDER 5 YEARS INPATIENT DEATH,NULL
PNEUMONIA UNDER 5 YEARS NEW,NULL
POPULATION GENDER AND LOCATION,NULL
POSTNATAL FIRST VISIT WITHIN 2 WEEKS OF DELIVERY,NULL
POSTNATAL WOMAN RECEIVING VITAMIN A WITHIN 2 WEEKS OF DELIVERY,NULL
POSTPONED CRYO DONE HIV+,NULL
"PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM ",NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  ADMISSIONS,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  DEFAULT  LOST TO FOLLOW UP  F,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  DIED H,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE ADMISSIONS,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE DEFAULT  LOST TO FOLLOW UP  F,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM MODERATE DIED H,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM MODERATE DIED H,NULL
"PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE NON RECOVERED  TREATMENT FAILURE ",NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE RECOVERED  TRANSITIONED  E,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL AT START DATE,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL AT THE END OF THE MONTH,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM MODERATE TOTAL AT THE START OF THE MONTH,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL=E+F+H+I+J,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TOTAL WHO RECEIVED SUPPLEMENTARY FOOD,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  MODERATE TRANSFERRED OUT J,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  NON RECOVERED  TREATMENT FAILURE  I,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  RECOVERED  TRANSITIONED  E,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  RECOVERED  TRANSITIONED  E,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE END OF THE MONTH,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE MONTH,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL AT THE START OF THE MONTH,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL=E+F+H+I+J,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TOTAL WHO RECEIVED THERAPEUTIC AND OR SUPPLEMENTARY FOOD,NULL
PREGNANT LACTATING WOMEN  UP TO 6 MONTHS POST PARTUM  TRANSFERRED OUT J,NULL
PT AMPUTATIONS,NULL
PT ARTHRITIS,NULL
PT ARTHROGLYPOSIS,NULL
PT BACK PAIN,NULL
PT BELLS PALSY,NULL
PT BENZY GENTA AMOX,NULL
PT BURNS,NULL
PT CARDIOVASCULAR ACCIDENT STROKE,NULL
PT CEREBRAL PALSY,NULL
PT CONTRIMOXALE,NULL
PT FRACTURES,NULL
PT HEAD INJURY,NULL
PT MASCULAR DYSTROPHY,NULL
PT MUSCULAR SKELETAL PAIN,NULL
PT OTHER,NULL
PT PARAPARESIS,NULL
PT PARKINSON,NULL
PT PERIPHERAL NEUROPATHY,NULL
PT PNEUMONIA OTHER,NULL
PT SEVERE PNEUMONIA BENZYL AMOXICILLIN,NULL
PT SEVERE PNEUMONIA OTHER,NULL
PT SOFT TISSUE INJURIES,NULL
PT SPINAL BUFIDA,NULL
PT SPINAL CORD LESSIONS,NULL
PT TALIPES,NULL
PT TB SPINE,NULL
PT VERY SEVERE PNEUMONIA CHHLORAMPHENICOL,NULL
PT VERY SEVERE PNEUMONIA OTHER,NULL
RABIES ADMISSION,NULL
RABIES INPATIENT DEATH,NULL
RADIOGRAPHY TECHN IN POST,NULL
RADIOLOGISTS IN POSTS,NULL
REGISTERED NURSES IN POST,NULL
RUTF ADMISSIONS,NULL
RUTF DELIVERIES RECEIVED IN THE MONTH,NULL
RUTF PACKAGING AND UNIT,NULL
RUTF QUANTITY DISTRIBUTED TO BENEFICIARIES,NULL
RUTF QUANTITY LOST,NULL
RUTF QUANTITY USED FOR COOKING DEMONSTRATION,NULL
RUTF REQUEST FOR THE FOLLOWING MONTH,NULL
RUTF STOCK ON FIRST DAY OF THE MONTH,NULL
RUTF STOCK ON LAST DAY OF THE MONTH,NULL
SCABIES ADMISSION,NULL
SCABIES INPATIENT DEATH,NULL
SCABIES NEW,NULL
SC AMOUNT OF FUNDS RECEIVED FOR DEWORMING,NULL
SC BILHAZIA MASS DRUG ADMINISTRATION CONDUCTED,NULL
SC NO OF BILHAZIA CASES IN A MONTH,NULL
"SC NO OF DRUGS RECEIVED  PRAZEQUANTEL ",NULL
SC NO OF DRUGS REMAINING,NULL
SC NO OF DRUGS USED,NULL
SC NO OF FEMALE CASES,NULL
SC NO OF HEALTH WORKERS TRAINED,NULL
SC NO OF MALE CASES,NULL
SC NO OF NON SCHOOL GOING CHILDREN WHO RECEIVED THE DRUGS,NULL
SC NO OF PUPILS WHO REPORTED THE SIDE EFFECTS,NULL
SC NO OF SCHOOL GOING CHILDREN IN THE DISTRICT,NULL
SC NO OF SCHOOL GOING CHILDREN REGISTERED,NULL
SC NO OF SCHOOL GOING CHILDREN WHO RECEIVED THE DRUGS,NULL
SC NO OF SUPERVISORS FOR THE DEWORMING EXERCISE,NULL
SC NO OF TRAININGS CONDUCTED FOR LOCAL LEADERS,NULL
SC NO OF TRAININGS CONDUCTED FOR TEACHERS,NULL
SC SOCIAL MOBILIZATION CAMPAIGNS CONDUCTED,NULL
SC TRAININGS CONDUCTED FOR HEALTH WORKERS,NULL
SC TYPE OF SIDE EFFECTS REPORTED,NULL
SDC ON ART RIC IN 12 MONTHS,NULL
SDC STARTED ON ART,NULL
SDC STARTED ON ART BASED ON SDC AS ELIGIBILITY,NULL
SEXUALLY ACTIVE POPULATION,NULL
SEXUALLY TRANSMITTED INFECTIONS ADMISSION,NULL
SEXUALLY TRANSMITTED INFECTIONS DISTRICT HOSPITAL,NULL
SEXUALLY TRANSMITTED INFECTIONS # FILM SHOWS,NULL
SEXUALLY TRANSMITTED INFECTIONS FLIPCHAT,NULL
SEXUALLY TRANSMITTED INFECTIONS HEALTH CENTRE,NULL
SEXUALLY TRANSMITTED INFECTIONS HEALTH POST,NULL
SEXUALLY TRANSMITTED INFECTIONS INPATIENT DEATH,NULL
SEXUALLY TRANSMITTED INFECTIONS LEAFLETS,NULL
SEXUALLY TRANSMITTED INFECTIONS NONE,NULL
SEXUALLY TRANSMITTED INFECTIONS # OF COMMUNITY MEETINGS COMMEMORATION DAYS,NULL
SEXUALLY TRANSMITTED INFECTIONS # OF INTERACTIVE DRAMA SESSIONS,NULL
SEXUALLY TRANSMITTED INFECTIONS OTHER,NULL
SEXUALLY TRANSMITTED INFECTIONS POSTRES,NULL
SEXUALLY TRANSMITTED INFECTIONS # ROAD SHOWS,NULL
SEXUALLY TRANSMITTED INFECTIONS RURAL COMM HOSP,NULL
SEXUALLY TRANSMITTED INFECTIONS TOTAL# PROVIDED IN THIS QUARTER,NULL
SEXUALLY TRANSMITTED INFECTIONS TV DVDS,NULL
SFP 60 MONTHS <12 YEARS,NULL
SFP 6 59 MONTHS,NULL
SFP CHECKED BY,NULL
SFP CHILD HIV SERO STATUS,NULL
SFP CHILDREN ON ART,NULL
SFP CHILDREN REFERRED FOR HTC,NULL
SFP CHILDREN TESTED FOR HIV,NULL
SFP COMMENTS ON PERFOMANCE INDICATORS,NULL
SFP EXPOSED CHILDREN ON ART,NULL
SFP FOLLOW UP NRU OTP,NULL
SFP LACTATING,NULL
SFP LW SEROSTATUS,NULL
SFP MATERNAL HIV SERO STATUS,NULL
SFP MEAN LENGTH OF STAY,NULL
SFP NEW ADMISSIONS BY GENDER,NULL
SFP NUMBER OF RELAPSES,NULL
SFP NUMBER OF TWIN CHILDREN,NULL
SFP OTHER,NULL
SFP PREGNANT,NULL
SFP PREPARED BY,NULL
SFP PW LW REFERRED FOR HTC,NULL
SFP PW LW TESTED FOR HIV,NULL
SFP PW SEROSTATUS,NULL
SG ABSCESS,NULL
SG ALL DENTAL SURGICAL CONDITIONS,NULL
SG ALL EAR NOSE AND THROAT,NULL
SG ALL OPHTHALMIC CONDITIONS,NULL
SG ALL ORTHOPEDIC CASES,NULL
SG ALL ROAD TRAFFIC INJURIES,NULL
SG ALL UROLOGICAL CONDITIONS,NULL
SG APPENDICITIS,NULL
SG BED OCCUPANCY RATE,NULL
SG BED TURN OVER,NULL
SG BOWEL OBSTRUCTION,NULL
SG BURNS 1ST DEGREE,NULL
SG BURNS 2ND DEGREE,NULL
SG BURNS 3RD DEGREE,NULL
SG CONGENITAL MALFORMATIONS,NULL
SG GASTRO INTESTINAL BLEEDING,NULL
SG GENERAL ASSAULT INJURIES,NULL
SG HERNIA,NULL
SG IN PATIENT DAYS,NULL
SG NUM OF REPORTD NON FUNCTIONAL MED EQUIP LASTING >7DAYS,NULL
SG NUM OF REPORTED KEY MEDICAL SUPPLIES STOCK OUTS OF > 7 DAYS,NULL
SG NUM OF REPORTED KEY MEDICINES STOCK OUTS OF > 7 DAYS,NULL
SG OCCUPATIONAL RELATED INJURIES,NULL
SG OPD TOTAL ATTENDANCE,NULL
SG OSTEOMYELITIS,NULL
SG PEPTIC ULCERS DISEASE,NULL
SG PERFORATED STOMACH,NULL
SG RAUMA CHEST AND ABDOMEN INJURIES,NULL
SG TOTAL NUMBER OF ADMISSIONS FROM ALL CAUSES,NULL
SG TOTAL NUMBER OF DISCHARGES,NULL
SG TOTAL NUMBER OF IN PATIENT DEATHS,NULL
SG TOTAL NUMBER OF OPERATIONS,NULL
SG TOT NUM OF PATIENTS OPERATED ON WITHIN 7 DAYS,NULL
SG TOT NUM OF PATIENTS SEEN BY SPECIALIST WITHIN 4 WKS,NULL
SG TRAUMA HEAD INJURIES,NULL
SG TRAUMA INJURIES OF EXTREMITIES,NULL
SG TRAUMA SPINAL INJURIES,NULL
SG TRAUMATIC CONDITIONS,NULL
SG TUMORS,NULL
SH CHECKED BY,NULL
SH CSB LIKUNIL STOCKOUT WITHIN THE MONTH,NULL
SH DSM,NULL
SH DSM STOCK OUT WITHIN THE MONTH,NULL
SH F100,NULL
SH F100 STOCK OUT WITHIN THE MONTH,NULL
SH F75,NULL
SH F75 STOCK OUT WITHIN THE MONTH,NULL
SH LIKUNI PHALA CSB,NULL
SH MAIZE MEAL,NULL
SH MAIZE MEAL STOCKOUT WITHIN THE MONTH,NULL
SHN AVAILABILITY OF SHN ACTIVITIES IN DIP,NULL
SHN AVAILABILTY OF POLICY PROTOCOLS & GUIDELINE,NULL
SHN FREQUENCY OF DRUG SUPPLY IN THE SCHOOL,Community Management-based of Acute Malnutrition
SHN NO OF CHILDREN DEWORMED,Community Management-based of Acute Malnutrition
SHN NO OF CHILDREN PHYSICALLY EXAMINED THIS MONTH,NULL
SHN NO OF CHILDREN REFERRED FOR FURTHER SERVICES,NULL
SHN NO OF CHILDREN REFERRED FOR IMMUNIZATION,NULL
SHN NO OF COMMUNITIES WITH ACTIVE COMMUNITY PARTICIPATION IN SHN ACTIVITIES,NULL
SHN NO OF HE SESSION CONDUCTED ON TOPICS RELATED HEALTH & NUTRITION,NULL
SHN NO OF IN SERVICE EDUCATION SESSIONS CONDUCTED FOR HEALTH WORKERS,NULL
SHN NO OF IN SERVICE EDUCATION SESSIONS CONDUCTED FOR TEACHERS,NULL
SHN NO OF MEETINGS CONDUCTED TO REVIEW PROGRESS OF SHN INTERVENTIONS AT DISTRICT & SCHOOL LEVEL,NULL
SHN NO OF NURSES PROVIDING SHN SERVICES,NULL
SHN NO OF PROVIDERS WITH A RELIABLE MEANS OF TRANSPORT,NULL
SHN NO OF PUPILS COUNSELLED,NULL
"SHN NO OF PUPILS RECEIVED MICRONUTRIENT SUPPLEMENTATION  FS VIT A ",NULL
SHN NO OF PUPILS TREATED FOR COMMON INJURIES AT SCHOOL,NULL
SHN NO OF PUPILS TREATED FOR MINOR AILMENTS,NULL
SHN NO OF PUPILS WHO HAD BREAKFAST BEFORE GOING TO SCHOOLS,NULL
SHN NO OF PUPILS WITH SCHOOL MEALS,NULL
SHN NO OF RESEARCH SURVEYS CONDUCTED,NULL
SHN NO OF SCHOOLS IN THE DISTRICT NURSERY,NULL
SHN NO OF SCHOOLS IN THE DISTRICT PRESCHOOL,NULL
SHN NO OF SCHOOLS IN THE DISTRICT PRIMARY,NULL
SHN NO OF SCHOOLS IN THE DISTRICT SECONDARY,NULL
SHN NO OF SCHOOLS PROVIDING SHN SERVICES,NULL
SHN NO OF SCHOOLS REPORTING IN TIME,NULL
SHN NO OF SCHOOLS SUPERVISED BY THE DISTRICT TEAMS IN THIS MONTH,NULL
SHN NO OF SCHOOLS WITH FUNCTIONAL FIRST AID KIT,NULL
SHN NO OF SCHOOLS WITH FUNCTIONAL SHN COMMITTES,NULL
SHN NO OF SCHOOLS WITH HAND WASHING FACILITIES,NULL
SHN NO OF SCHOOLS WITH PROPER TOILETS,NULL
SHN NO OF SCHOOLS WITH SAFE GROUNDS & BUILDINGS,NULL
SHN NO OF SCHOOLS WITH SAFE WATER SUPPLIES,NULL
SHN NO OF SCHOOLS WITH SCHOOL GARDENS,NULL
SHN NOOF SCHOOLS WITH TEACHERS TRAINED IN SHN SERVICES,NULL
SHN NOOF SCHOOLS WITH TRAINED FIRST AIDERS,NULL
SHN NO OF SCHOOL WITH PROPERLY DOCUMENTED DATA,NULL
SH NO OF CARE TAKERS OF TFC,NULL
SH NO OF CHILDREN NRU,NULL
SH NO OF CHILDREN OTP,NULL
SH NO OF CHILDREN SFP,NULL
SH NO OF OUTREACH CLINICS,NULL
SH NO OF PREGNANT LACTATING WOMEN,NULL
SH OIL,NULL
SH OIL STOCKOUT WITHIN THE MONTH,NULL
SH OTHER,NULL
SH PREPARED BY,NULL
SH PULSES,NULL
SH PULSES STOCK OUT WITHIN THE MONTH,NULL
SH REASONS FOR LOSS,NULL
SH RESOMAL,NULL
SH RESOMAL STOCKOUT WITHIN THE MONTH,NULL
SH RICE,NULL
SH RICE STOCKOUT WITHIN THE MONTH,NULL
SH RUTF PLUMPY NUT,NULL
SH RUTF PLUMPY STOCK OUT WITHIN THE MONTH,NULL
SH SUGAR,NULL
SH SUGAR STOCK OUT WITHIN THE MONTH,NULL
SK ACNE VULGARIS,NULL
SK ACTINIC SOLAR KERATOSIS,NULL
SK ALBINISM,NULL
SK ATOPIC DEMATITIS,NULL
SK BASAL CELL CARINOMA,NULL
SK CHICKEN POX,NULL
SK CONTACT DERMATITIS,NULL
SK ECTHYMA,NULL
SK ERYTHEMA MULTFOME,NULL
SK FIXED DRUG ERRUPTION,NULL
SK HERPES SIMPLEX,NULL
SK HERPES ZOOSTER,NULL
SK IMPETIGO,NULL
SK INSECT BITES,NULL
SK KARPOSIS SARCOMA,NULL
SK KERATO ACANTHOMA,NULL
SK LEPROSY,NULL
SK LICHEN PLANUS,NULL
SK LICHEN SIMPLEX,NULL
SK MILIARIA,NULL
SK MOLLUSCUM CONTAGIOSUM,NULL
SK NEURO DERMATITIS,NULL
SK NUMBER OF CASES ADMITTED,NULL
SK NUMBER OF CASES ADMITTED AGE,NULL
SK NUMBER OF CASES DISCHARGED,NULL
SK NUMBER OF CASES DISCHARGED AGE,NULL
SK NUMBER OF OPD CASES SEEN,NULL
SK NUMBER OF OPD CASES SEEN AGE,NULL
SK OTHER,NULL
SK OTHER BACTERIAL INFECTION,NULL
SK OTHER FUNGUS,NULL
SK OTHER PHOTODERMATOSES,NULL
SK OTHER STDS,NULL
SK OTHER TYPES OF ECZEMA,NULL
SK OTHER VIRAL INFECTIONS,NULL
SK PHOTOSENSITIVE ECZEMA,NULL
SK PITYRIASIS ROSEA,NULL
SK PRURIGO PRURITIS,NULL
SK PSORIASIS,NULL
SK PYTYRIASIS VERSICOLOR,NULL
SK SCABIES,NULL
SK SEBORRHOEIC DERMATITIS,NULL
SK SQUAMOUS CELL CARCINOMA,NULL
SK STEVEN JOHNSTON SYNDROME,NULL
SK SUNBURN,NULL
SK SYPHILIS,NULL
SK TINEA CAPITIS,NULL
SK TINEA CORPORIS,NULL
SK TINEA PEDIS,NULL
SK TOXIC EPIDERMAL NECROLYSIS,NULL
SK URTICARIA,NULL
SK VIITILIGO,NULL
SK WARTS,NULL
SS DELIVERIES RECEIVED IN MONTH DSM,NULL
SS DELIVERIES RECEIVED IN MONTH F100,NULL
SS DELIVERIES RECEIVED IN MONTH F75,NULL
SS DELIVERIES RECEIVED IN MONTH LIKUNI PHALA,NULL
SS DELIVERIES RECEIVED IN MONTH MAIZE MEAL,NULL
SS DELIVERIES RECEIVED IN MONTH OIL,NULL
SS DELIVERIES RECEIVED IN MONTH PLUMPYNUT,NULL
SS DELIVERIES RECEIVED IN MONTH PULSES,NULL
SS DELIVERIES RECEIVED IN MONTH RUTF,NULL
SS DELIVERIES RECEIVED IN MONTH SUGAR,NULL
SS NUMBER OF CHILDREN OF THERAPEUTIC FEEDING CHILDREN FEMALE,NULL
SS NUMBER OF CHILDREN OF THERAPEUTIC FEEDING CHILDREN MALE,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS DSM,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS F100,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS F75,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS LIKUNI PHALA,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS MAIZE MEAL,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS OIL,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS PLUMPYNUT,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS PULSES,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS RUTF,NULL
SS QUANTITY FOR COOKING DEMONSTRATIONS SUGAR,NULL
SS QUANTITY LOST DSM,NULL
SS QUANTITY LOST F100,NULL
SS QUANTITY LOST F75,NULL
SS QUANTITY LOST LIKUNI PHALA,NULL
SS QUANTITY LOST MAIZE MEAL,NULL
SS QUANTITY LOST OIL,NULL
SS QUANTITY LOST PLUMPYNUT,NULL
SS QUANTITY LOST PULSES,NULL
SS QUANTITY LOST RUFT,NULL
SS QUANTITY LOST SUGAR,NULL
SS REQUEST FOR THE FOLLOWING MONTH DSM,NULL
SS REQUEST FOR THE FOLLOWING MONTH F100,NULL
SS REQUEST FOR THE FOLLOWING MONTH F75,NULL
SS REQUEST FOR THE FOLLOWING MONTH LIKUNI PHALA,NULL
SS REQUEST FOR THE FOLLOWING MONTH MAIZE MEAL,NULL
SS REQUEST FOR THE FOLLOWING MONTH OIL,NULL
SS REQUEST FOR THE FOLLOWING MONTH PLUMPYNUT,NULL
SS REQUEST FOR THE FOLLOWING MONTH PULSES,NULL
SS REQUEST FOR THE FOLLOWING MONTH RUTF,NULL
SS REQUEST FOR THE FOLLOWING MONTH SUGAR,NULL
SS STOCK ON FIRST DAY OF MONTH DSM,NULL
SS STOCK ON FIRST DAY OF MONTH F100,NULL
SS STOCK ON FIRST DAY OF MONTH F75,NULL
SS STOCK ON FIRST DAY OF MONTH LIKUNI PHALA,NULL
SS STOCK ON FIRST DAY OF MONTH MAIZE MEAL,NULL
SS STOCK ON FIRST DAY OF MONTH OIL,NULL
SS STOCK ON FIRST DAY OF MONTH PLUMPYNUT,NULL
SS STOCK ON FIRST DAY OF MONTH PULSES,NULL
SS STOCK ON FIRST DAY OF MONTH RUTF,NULL
SS STOCK ON FIRST DAY OF MONTH SUGAR,NULL
SS STOCK ON LAST DAY OF THE MONTH DSM,NULL
SS STOCK ON LAST DAY OF THE MONTH F100,NULL
SS STOCK ON LAST DAY OF THE MONTH F75,NULL
SS STOCK ON LAST DAY OF THE MONTH LIKUNI PHALA,NULL
SS STOCK ON LAST DAY OF THE MONTH MAIZE MEAL,NULL
SS STOCK ON LAST DAY OF THE MONTH OIL,NULL
SS STOCK ON LAST DAY OF THE MONTH PLUMPYNUT,NULL
SS STOCK ON LAST DAY OF THE MONTH PULSES,NULL
SS STOCK ON LAST DAY OF THE MONTH RUTF,NULL
SS STOCK ON LAST DAY OF THE MONTH SUGAR,NULL
STI 0 19 YEARS,NULL
STI 20 24 YEARS,NULL
STI 25 YEARS OR OLDER,NULL
STI AVD DIAGNOSIS HIGH RISK,NULL
STI AVD DIAGNOSIS LOW RISK,NULL
STI BA DIAGNOSIS,NULL
STI BENZATHINE PENICILLIN,NULL
STI BU DIAGNOSIS,NULL
STI CLIENT TYPE INDEX CASES,NULL
STI CLIENT TYPE PARTNERS ASYMPTOMATIC,NULL
STI CLIENT TYPE PARTNERS SYMPTOMATIC,NULL
STI DOXYCYCLIN,NULL
STI GENTAMYCIN,NULL
STI GENTIAL WARTS DIAGNOSIS,NULL
STI GUD DIAGNOSIS,NULL
STI HIV TEST NEW NEGATIVE,NULL
STI HIV TEST NEW POSITIVE,NULL
STI HIV TEST NOT DONE,NULL
STI HIV TEST PREVIOUS POSITIVE NOT ON ART,NULL
STI HIV TEST PREVIOUS POSITIVE ON ART,NULL
STI LAP DIAGNOSIS,NULL
STI METRONIDAZOLE,NULL
STI NC DIAGNOSIS,NULL
STI OTHER DIAGNOSIS,NULL
STI PARTNER SLIPS GIVEN,NULL
"STI REFERRED FOR ART  FOR ASSESSMENT ",NULL
STI REFERRED FOR GYNAE REVIEW SERVICES,NULL
STI REFERRED FOR LAB SERVICES,NULL
STI REFERRED FOR OTHER SERVICES,NULL
STI REFERRED FOR PMTCT SERVICES,NULL
STI REFERRED FOR REPEAT HTC SERVICES,NULL
STI REFERRED FOR SURGICAL REVIEW SERVICES,NULL
STI SS DIAGNOSIS,NULL
STI SYPHILIS PRP VDRL DIAGNOSIS,NULL
STI TESTED MALES,NULL
STI TESTED NON PREGNANT FEMALES,NULL
STI TESTED PREGNANT FEMALES,NULL
STI TREATMENT NEVER,NULL
STI TREATMENT OLD > 3 MONTHS AGO,NULL
STI TREATMENT RECENT <= 3 MONTHS,NULL
STI UD DIAGNOSIS,NULL
SURGEON,NULL
TBCF EPTB 0 4 F,NULL
TBCF EPTB 0 4 M,NULL
TBCF EPTB 15 24 F,NULL
TBCF EPTB 15 24 M,NULL
TBCF EPTB 25 34 F,NULL
TBCF EPTB 25 34 M,NULL
TBCF EPTB 35 44 F,NULL
TBCF EPTB 35 44 M,NULL
TBCF EPTB 45 54 F,NULL
TBCF EPTB 45 54 M,NULL
TBCF EPTB 5 14 F,NULL
TBCF EPTB 5 14 M,NULL
TBCF EPTB 55 64 F,NULL
TBCF EPTB 55 64 M,NULL
TBCF EPTB 65+ F,NULL
TBCF EPTB 65+ M,NULL
TBCF NEW PUL MTB + XPERT  0 4 F,NULL
TBCF NEW PUL MTB + XPERT  0 4 M,NULL
TBCF NEW PUL MTB + XPERT  15 24 F,NULL
TBCF NEW PUL MTB + XPERT  15 24 M,NULL
TBCF NEW PUL MTB + XPERT  25 34 F,NULL
TBCF NEW PUL MTB + XPERT  25 34 M,NULL
TBCF NEW PUL MTB + XPERT  35 44 F,NULL
TBCF NEW PUL MTB + XPERT  35 44 M,NULL
TBCF NEW PUL MTB + XPERT  45 54 F,NULL
TBCF NEW PUL MTB + XPERT  45 54 M,NULL
TBCF NEW PUL MTB + XPERT  5 14 F,NULL
TBCF NEW PUL MTB + XPERT  5 14 M,NULL
TBCF NEW PUL MTB + XPERT  55 64 F,NULL
TBCF NEW PUL MTB + XPERT  55 64 M,NULL
TBCF NEW PUL MTB + XPERT  65+ F,NULL
TBCF NEW PUL MTB + XPERT  65+ M,NULL
TBCF OTHER 0 4 F,NULL
TBCF OTHER 0 4 M,NULL
TBCF OTHER 15 24 F,NULL
TBCF OTHER 15 24 M,NULL
TBCF OTHER 25 34 F,NULL
TBCF OTHER 25 34 M,NULL
TBCF OTHER 35 44 F,NULL
TBCF OTHER 35 44 M,NULL
TBCF OTHER 45 54 F,NULL
TBCF OTHER 45 54 M,NULL
TBCF OTHER 5 14 F,NULL
TBCF OTHER 5 14 M,NULL
TBCF OTHER 55 64 F,NULL
TBCF OTHER 55 64 M,NULL
TBCF OTHER 65+ F,NULL
TBCF OTHER 65+ M,NULL
TBCF SMEAR NEGATIVE PULMONARY 0 4 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 0 4 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 15 24 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 15 24 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 25 34 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 25 34 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 35 44 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 35 44 M,NULL
TBCF SMEAR NEGATIVE PULMONARY 45 54 F,NULL
TBCF SMEAR NEGATIVE PULMONARY 45 54 M,NULL
