ID NUMBER,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,2.02.a who is responsible for collecting,2.02.b what additional roles/jobs,2.02.c where does it go,2.02.d How is it transmitted/shared,2.02.e How often,2.02.f How do you use,2.02.g how do others use,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,Level number,Level
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF DHO,SYS DHIS2,QUARTERLY,PROGPERFORM,POLICY,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,PROGPERFORM,POLICY,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF DHO,SYS DHIS2,QUARTERLY,PROGPERFORM,DECISION,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,PROGPERFORM,DECISION,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,PROGPERFORM,POLICY,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,PROGPERFORM,POLICY,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,PROGPERFORM,DECISION,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,INIT,0,REG HCC,PER NURSE ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,PROGPERFORM,DECISION,Initiated On Treatment,0,Health Center Committee Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLIN,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,TREAT,0,REG ART,PER CLIN,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Patients Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER NURSE,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLERK ART,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLIN,MI,OFF DHO,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,3,NOTREAT,0,REG ART,PER CLIN,MI,OFF HIVUNIT,SYS DHIS2,QUARTERLY,FOLLOWUP,DRUG ALL,Not Treated,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,FOLLOWUP,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,REG ART,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,SENS COMM,PROBLEMSOLVE,Missing Information,0,Anti-Retroviral Treatment Register,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLIN,MI,OFF DHO,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLIN,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLERK ART,MI,OFF DHO,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLERK ART,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,4,MI,0,CARD MAS,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,FOLLOWUP,PROGPERFORM,Missing Information,0,Master Card,3,Facility
3121,DH,5,TEST HIVPOS VMMC,0,REG VMMC,PER CLERK DATA,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of men who test HIV positive during VMMC,0,Voluntary Male Medical Circumcision Register,3,Facility
3121,DH,5,TEST HIVPOS VMMC,0,REG VMMC,PER CLERK DATA,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of men who test HIV positive during VMMC,0,Voluntary Male Medical Circumcision Register,3,Facility
3121,DH,5,TEST HIV VMMC,0,REG VMMC,PER CLERK DATA,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of individuals circumcised tested for HIV,0,Voluntary Male Medical Circumcision Register,3,Facility
3121,DH,5,TEST HIV VMMC,0,REG VMMC,PER CLERK DATA,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of individuals circumcised tested for HIV,0,Voluntary Male Medical Circumcision Register,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER CLERK ART,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER CLERK ART,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER CLIN,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,5,MI,0,CARD VMMC,PER CLIN,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,NONE,DONTKNOW,Missing Information,0,Voluntary Male Medical Circumcision Card,3,Facility
3121,DH,6,TREAT PMTCT,0,REG EID,PER COUNS HTC,MI,OFF DHO,SYS DHIS2,MONTHLY,PROGPERFORM,PROGPERFORM,Treatment PMTCT,0,Early Infant Diagnosis Register,3,Facility
3121,DH,6,TREAT PMTCT,0,REG EID,PER COUNS HTC,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Treatment PMTCT,0,Early Infant Diagnosis Register,3,Facility
3121,DH,6,TREAT PMTCT,0,REG EID,PER COUNS HTC,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,PROGPERFORM,PROGPERFORM,Treatment PMTCT,0,Early Infant Diagnosis Register,3,Facility
3121,DH,6,TREAT PMTCT,0,REG EID,PER COUNS HTC,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Treatment PMTCT,0,Early Infant Diagnosis Register,3,Facility
3121,DH,6,MI,0,REG ANC,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Missing Information,0,Antenatal Care Register,3,Facility
3121,DH,6,MI,0,REG ANC,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,PROGPERFORM,PROGPERFORM,Missing Information,0,Antenatal Care Register,3,Facility
3121,DH,6,MI,0,REG ANC,PER NURSE,MI,OFF HIVUNIT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Missing Information,0,Antenatal Care Register,3,Facility
3121,DH,6,MI,0,REG ANC,PER NURSE,MI,OFF HIVUNIT,SYS DHIS2,MONTHLY,PROGPERFORM,PROGPERFORM,Missing Information,0,Antenatal Care Register,3,Facility
3121,DH,6,MI,0,REG POSTNATAL,PER NURSE,MAT COMPLICATE,OFF DHO,TRANSPORT AMBULANCE,DAILY,PROGPERFORM,PROTOADHERE,Missing Information,0,Postnatal Register,3,Facility
3121,DH,6,MI,0,REG POSTNATAL,PER NURSE,MAT COMPLICATE,OFF DHO,SYS DHIS2,DAILY,PROGPERFORM,PROTOADHERE,Missing Information,0,Postnatal Register,3,Facility
3121,DH,6,MI,0,REG POSTNATAL,PER NURSE,MAT COMPLICATE,GENRPT,TRANSPORT AMBULANCE,DAILY,PROGPERFORM,PROTOADHERE,Missing Information,0,Postnatal Register,3,Facility
3121,DH,6,MI,0,REG POSTNATAL,PER NURSE,MAT COMPLICATE,GENRPT,SYS DHIS2,DAILY,PROGPERFORM,PROTOADHERE,Missing Information,0,Postnatal Register,3,Facility
3121,DH,6,DELIVERY,0,REG MATERNITY,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,CASELOAD,PROTOADHERE,Number of deliveries conducted,0,Maternity Register,3,Facility
3121,DH,6,DELIVERY,0,REG MATERNITY,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,CASELOAD,PROTOADHERE,Number of deliveries conducted,0,Maternity Register,3,Facility
3121,DH,6,DELIVERY,0,REG MATERNITY,PER NURSE,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROTOADHERE,PROTOADHERE,Number of deliveries conducted,0,Maternity Register,3,Facility
3121,DH,6,DELIVERY,0,REG MATERNITY,PER NURSE,MI,OFF DHO,SYS DHIS2,MONTHLY,PROTOADHERE,PROTOADHERE,Number of deliveries conducted,0,Maternity Register,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,OFF DHO,PRESENT COMM,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,OFF DHO,PRESENT MGMT,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER MANAGEMENT,SYS DHIS2,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER MANAGEMENT,TRANSPORT AMBULANCE,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER MANAGEMENT,PRESENT COMM,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER MANAGEMENT,PRESENT MGMT,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER COMMUNITY,SYS DHIS2,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER COMMUNITY,TRANSPORT AMBULANCE,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER COMMUNITY,PRESENT COMM,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,TEST HIV,0,RPT HTC,PER CLERK DATA,MI,PER COMMUNITY,PRESENT MGMT,MONTHLY,DRUG ALL,FACSUPPORT,Test HIV,0,HTC Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,STAFFPERF,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,OFF DHO,PRESENT MGMT,MONTHLY,STAFFPERF,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,OFF DHO,PRESENT MGMT,MONTHLY,PROGPERFORM,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,PER MANAGEMENT,TRANSPORT AMBULANCE,MONTHLY,STAFFPERF,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,PER MANAGEMENT,PRESENT MGMT,MONTHLY,STAFFPERF,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,PER MANAGEMENT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,STAFFPERF,0,RPT MATERNITY,PER CLERK DATA,MI,PER MANAGEMENT,PRESENT MGMT,MONTHLY,PROGPERFORM,PROTOADHERE,Staff Performance,0,Maternity Report,3,Facility
3121,DH,7,TEST HIV CHILD,0,RPT EID,PER COUNS HTC,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of children tested for HIV,0,EID Report,3,Facility
3121,DH,7,TEST HIVPOS CHILD,0,RPT EID,PER COUNS HTC,MI,GENRPT,TRANSPORT AMBULANCE,MONTHLY,PROGPERFORM,PROGPERFORM,Number of children treated HIV positive,0,EID Report,3,Facility
3121,DH,7,DRUG SUPPLY,0,RPT LMIS,PER PHARM TECH,MI,OFF DHO,TRANSPORT AMBULANCE,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,LMIS Report,3,Facility
3121,DH,7,DRUG SUPPLY,0,RPT LMIS,PER PHARM TECH,MI,OFF DHO,SYS DHIS2,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,LMIS Report,3,Facility
3121,DH,7,DRUG SUPPLY,0,RPT LMIS,PER PHARM TECH,MI,PER MOH,TRANSPORT AMBULANCE,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,LMIS Report,3,Facility
3121,DH,7,DRUG SUPPLY,0,RPT LMIS,PER PHARM TECH,MI,PER MOH,SYS DHIS2,MONTHLY,DRUG ALL,PROGPERFORM,Drug Supply,0,LMIS Report,3,Facility
3121,DH,8,DONTKNOW,0,DONTKNOW,NA,NA,NA,NA,NA,NA,NA,Don't Know,0,Don't Know,3,Facility
3122,DM,2,VCT WOMEN,MALE,REG ANC,0,0,0,0,MONTHLY,PROGPERFORM,0,Women Attending VCT,Male Involvement,Antenatal Care Register,3,Facility
3122,DM,2,VCT WOMEN,MALE,PER CLERK DATA,0,0,0,0,MONTHLY,PROGPERFORM,0,Women Attending VCT,Male Involvement,Data Clerk,3,Facility
3122,DM,2,VCT WOMEN,MALE,REG HTC,0,0,0,0,MONTHLY,PROGPERFORM,0,Women Attending VCT,Male Involvement,HIV Testing and Counseling Register,3,Facility
3122,DM,2,VCT HUSBAND,MALE,REG ANC,0,0,0,0,MONTHLY,PROGPERFORM,0,Husbands of Pregnant Women Attending VCT,Male Involvement,Antenatal Care Register,3,Facility
3122,DM,2,VCT HUSBAND,MALE,PER CLERK DATA,0,0,0,0,MONTHLY,PROGPERFORM,0,Husbands of Pregnant Women Attending VCT,Male Involvement,Data Clerk,3,Facility
3122,DM,2,VCT HUSBAND,MALE,REG HTC,0,0,0,0,MONTHLY,PROGPERFORM,0,Husbands of Pregnant Women Attending VCT,Male Involvement,HIV Testing and Counseling Register,3,Facility
3122,DM,2,TEST HIV,INTEGRATE,REG HTC,0,0,0,0,MONTHLY,SENS HIV,0,Test HIV,Integrate Services,HIV Testing and Counseling Register,3,Facility
3122,DM,3,TEST HIVPOS,REFER,REG HTC,0,0,0,0,WEEKLY,REFER,0,Test HIV Positive,Referral,HIV Testing and Counseling Register,3,Facility
3122,DM,3,TEST HIVNEG,REFER,REG HTC,0,0,0,0,WEEKLY,REFER,0,Test HIV Negative,Referral,HIV Testing and Counseling Register,3,Facility
3122,DM,3,TEST CD4COUNT,CD4COUNT,REG HCC,0,0,0,0,WEEKLY,REFER,0,Test CD4 Count,CD4 Count,Health Center Committee Register,3,Facility
3122,DM,4,DEFAULT ART,FOLLOWUP,CARD MAS,0,0,0,0,ASNEED,FOLLOWUP,0,Number of patients on ART that default,Default Followup,Master Card,3,Facility
3122,DM,4,DEFAULT ART,FOLLOWUP,REG ART,0,0,0,0,ASNEED,FOLLOWUP,0,Number of patients on ART that default,Default Followup,Anti-Retroviral Treatment Register,3,Facility
