Program,Table,Element,Abbreviation,Topic,HIV_Flag,REPORT_Flag,TB_Flag,ART_Flag,Maternity_Flag,Date_Flag
HMIS,DHIS,FP 4 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 4 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 4 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 4 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 4 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 JADELLE INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 JADELLE REMOVALS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 40 44 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  JADELLE NORPLANT  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IMPLANTS  JADELLE NORPLANT  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 45 48 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49  +  IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49  +  IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49  +  IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49  +  IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + JADELLE INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + JADELLE REMOVALS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 49 + VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 FEMALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 JADELLE NORPLAT,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 5 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 FEMALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 JADELLE NORPLAT,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 6 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 FEMALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 JADELLE NORPLAT,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 7 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 FEMALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 JADELLE NORPLAT,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 8 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 FEMALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ JADELLE NORPLAT,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP 9+ VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP ABNORMAL BLEEDING,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP CEASARIAN SECTION TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP CHANGING TO NEW METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP CLIENTS CHANGING METHOD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP CLIENTS COUNSELED NEW,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP CLIENTS COUNSELED OLD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP COMBINED ORAL TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP CYCLE BEADS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DEPOPROVERA [DMAPA],FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING JADELLE INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING JADELLE REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING MALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP DISCONTINUING TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP EMERGENCY CONTRACEPTIVES TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP F CONDOMS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP F CONDOMS NON,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP FEMALE CONDOM BACK UP TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP FEMALE CONDOM TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP FP IMPLANTS  JADELLE  INSERTION TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP HIGH BLOOD PRESSURE,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP IMPLANTS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP IMPLANTS  IMPLANON  INSERTION TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP IMPLANTS  IMPLANON  REMOVAL TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP IMPLANTS  JADELLE  REMOVAL TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP INJECTABLE DEPOPROVERA TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP INTERVAL TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP IUCD,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP IUCD INSERTION TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP IUCD REMOVAL TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP LAM TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 JADELLE INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 JADELLE REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP LESS THAN 20 VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP M CONDOMS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP M CONDOMS NON,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP MALE CONDOM BACK UP TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP MALE CONDOM TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP MICROGYNON,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NATURAL METHODS TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS CEASARIAN SECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS COMBINED ORAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS EMERGENCY CONTRACEPTIVES,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS FEMALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS FEMALE CONDOM BACKUP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IMPLANTS  IMPLANON  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IMPLANTS  IMPLANON  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IMPLANTS  JADELLE  INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IMPLANTS  JADELLE  REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS INJECTABLE DEPOPROVERA,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS INTERVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IUCD INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS IUCD REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS JADELLE INSERTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS JADELLE REMOVAL,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS LAM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS MALE CONDOM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS MALE CONDOM BACK UP,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS NATURAL METHODS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS POST PARTUM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS PROGESTRIN ONLY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS TUBAL LIGATION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP NEW CLIENTS VASECTOMY,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP OTHER SIDE EFFECTS,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP OVERETTE,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP PELVIC INFECTION,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP PERSONNEL PROVIDING LPTM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP PERSONNEL TRAINED IN LPTM,FP,FP,Y,N,N,N,N,N
HMIS,DHIS,FP POST PARTUM TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
HMIS,DHIS,FP PREGNANCY,FP,FP,Y,N,N,N,Y,N
HMIS,DHIS,FP PROGESTRIN ONLY TOTAL UNITS CYCLES,FP,FP,Y,Y,N,N,N,N
